No,MLSID,StreetNumberNumeric,streetaddress,STREETNAME,PostalCode,StateOrProvince,City,SalesClosePrice,LISTDATE,LISTPRICE,LISTTYPE,OriginalListPrice,FOUNDATIONSIZE,FENCE,MapLetter,LotSizeDimensions,SchoolDistrictNumber,DAYSONMARKET,offmarketdate,Fireplaces,RoomArea4,roomtype,ROOF,RoomFloor4,PotentialShortSale,PoolDescription,PDOM,GarageDescription,SQFTABOVEGROUND,Taxes,RoomFloor1,RoomArea1,TAXWITHASSESSMENTS,TAXYEAR,LivingArea,UNITNUMBER,YEARBUILT,ZONING,STYLE,ACRES,CoolingDescription,APPLIANCES,backonmarketdate,ROOMFAMILYCHAR,RoomArea3,EXTERIOR,RoomFloor3,RoomFloor2,RoomArea2,DiningRoomDescription,BASEMENT,BathsFull,BathsHalf,BATHQUARTER,BATHSTHREEQUARTER,Class,BATHSTOTAL,BATHDESC,RoomArea5,RoomFloor5,RoomArea6,RoomFloor6,RoomArea7,RoomFloor7,RoomArea8,RoomFloor8,Bedrooms,SQFTBELOWGROUND,AssumableMortgage,AssociationFee,ASSESSMENTPENDING,AssessedValuation
26,RMLS,9775,9775 N 5th Street Ln,5th Street,55042,MN,LELM - Lake Elmo,299990,7/6/2017 0:00,299990,Exclusive Right,322618,1159,"Privacy, Partial",A4,36X32,834 - Stillwater,19,7/25/2017 0:00,1,8.3X11.5,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, , Loft, Laundry, Deck, Pantry (Walk-In), Unfinished","Asphalt Shingles, Pitched, Age 8 Years or Less",Main,No,None,1,"Attached Garage, Garage Door Opener, Driveway - Asphalt",1807,0,"","",0,2017,1807,"",2017,Residential-Multi-Family,(TH) Side x Side,0.04,Central,"Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, Air-To-Air Exchanger","","Main Level, Great Room, Loft",13.5X14.3,"Brick/Stone, Fiber Board",Main,Main,7.9X14.6,"Informal Dining Room, Breakfast Area",None,1,1,0,1,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Upper Level 3/4 Bath, Private Master, 3/4 Master, Basement, Rough In",12.4X14.7,Upper,12.1X11.1,Upper,12.1X11,Upper,"","",3,0,"",225,No,0
27,RMLS,8687,8687 Lake Jane Trl N,Lake Jane,55042,MN,LELM - Lake Elmo,310000,5/4/2017 0:00,300000,Exclusive Right,350000,1506,"",E4,-,834 - Stillwater,8,5/12/2017 0:00,2,10x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Pantry (Walk-In), Sun Room, Informal Dining Room","",Main,No,"Below Ground, Outdoor, Heated",1,Attached Garage,1649,2746,Main,15x19,2746,2017,2519,"",1973,Residential-Single,(SF) One Story,1.03,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned","","Main Level, Lower Level",18x22,Cement Board,Lower,Main,13x14,"Separate/Formal Dining Room, Informal Dining Room","Full, Finished (Livable), Egress Windows",1,0,0,1,SF,2,"Main Floor Full Bath, Basement",13x12,Main,10x11,Main,10x10,Main,9x10,Lower,4,870,"",0,Unknown,0
28,RMLS,8367,8367 39th St N,39th,55042,MN,LELM - Lake Elmo,319000,4/17/2017 0:00,309000,Exclusive Right,309000,1100,"",E4,285x305,834 - Stillwater,14,5/1/2017 0:00,0,14x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom",Age 8 Years or Less,Main,No,"",14,"Attached Garage, Detached Garage",1152,2693,Main,19x12,2696,2016,2052,"",1971,Residential-Single,(SF) One Story,1.995,Central,"Range, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned","",Lower Level,24x22,Fiber Board,Lower,Main,12x11,"Informal Dining Room, Eat In Kitchen",Walkout,1,0,0,1,SF,2,Main Floor Full Bath,13x12,Main,12x11,Main,11x9,Main,15x13,Lower,4,900,Not Assumable,0,No,3
29,RMLS,2866,2866 Legion Ave N,Legion,55042,MN,LELM - Lake Elmo,304000,4/26/2017 0:00,309900,Exclusive Right,309900,1020,"",C1,Irregular,834 - Stillwater,2,5/6/2017 0:00,0,10x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Foyer, Three Season Porch, Garage","Asphalt Shingles, Pitched, Age Over 8 Years",Upper,No,"",2,"Attached Garage, Detached Garage, Insulated Garage, Driveway - Concrete, Garage Door Opener",1064,2482,Upper,12x14,2482,2016,1942,"",1969,Residential-Single,(SF) Split Entry (Bi-Level),0.72,Central,"Range, Microwave, Exhaust Fan/Hood, Refrigerator, Washer, Dryer, Water Softener - Rented","","Main Level, Lower Level, Family Room",14x18,Wood,Lower,Upper,9x10,"Informal Dining Room, Living/Dining Room","Walkout, Full, Finished (Livable), Day/Lookout Windows, Concrete Block",1,0,0,1,SF,2,"Upper Level Full Bath , 3/4 Basement",9x12,Upper,9x12,Upper,10x11,Lower,10x10,Lower,4,878,"",0,No,0
30,RMLS,9793,9793 N 5th Street Ln,5th Street,55042,MN,LELM - Lake Elmo,307500,3/3/2017 0:00,314584,Exclusive Right,314584,759,Privacy,A4,42x60,834 - Stillwater,29,4/1/2017 0:00,1,15x13.5,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, , Loft, Laundry","Asphalt Shingles, Pitched, Age 8 Years or Less",Main,No,None,29,"Attached Garage, Driveway - Asphalt, Garage Door Opener",1911,0,"","",0,2016,1911,"",2016,Residential-Multi-Family,(TH) Side x Side,0.06,Central,"Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, Air-To-Air Exchanger","","Main Level, Great Room, Loft",15.5x13.5,"Brick/Stone, Fiber Board",Main,Main,12.5x7.5,"Informal Dining Room, Breakfast Area",None,2,1,0,0,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, 3/4 Master",18x12.5,Upper,12x10,Upper,13.5x10,Upper,"","",3,0,"",190,Unknown,0
31,RMLS,9799,9799 N 5th Street Ln,5th Street,55042,MN,LELM - Lake Elmo,311401,4/8/2017 0:00,316671,Exclusive Right,315671,759,"Privacy, Partial",A4,42x60,834 - Stillwater,27,5/5/2017 0:00,1,15x13.5,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, , Loft, Laundry","Asphalt Shingles, Pitched, Age 8 Years or Less",Main,No,None,8,"Attached Garage, Driveway - Asphalt, Garage Door Opener",1911,0,"","",0,2017,1911,"",2017,Residential-Multi-Family,(TH) Side x Side,0.06,Central,"Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, Air-To-Air Exchanger","","Main Level, Great Room, Loft",15.5x13.5,"Vinyl, Brick/Stone",Main,Main,12.5x7.5,"Informal Dining Room, Breakfast Area",None,1,1,0,1,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, 3/4 Master",18x12.5,Upper,12x10,Upper,13.5x10,Upper,"","",3,0,"",200,Unknown,0
32,RMLS,2410,2410 Lisbon Ave N,Lisbon,55042,MN,LELM - Lake Elmo,305000,6/8/2017 0:00,319000,Exclusive Right,319000,1580,"",C2,125x385,834 - Stillwater,7,7/17/2017 0:00,1,12x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Deck, Deck, Study","",Main,No,"",7,"Attached Garage, Driveway - Asphalt",2060,2725,Main,18x15,2728,2017,2310,"",1978,Residential-Single,(SF) One 1/2 Stories,1.087,Central,"Range, Refrigerator, Washer, Water Softener - Owned, Central Vacuum","",Main Level,14x12,Wood,Main,Main,11x10,"","Full, Concrete Block",2,0,0,0,SF,2,"Main Floor Full Bath, Upper Level Full Bath , Private Master, Full Master",15x12,Main,14x12,Main,13.5x12,Upper,"","",3,250,"",0,Unknown,3
33,RMLS,8695,8695 Ironwood Trl N,Ironwood,55042,MN,LELM - Lake Elmo,317000,6/1/2017 0:00,325000,Exclusive Right,325000,1720,Partial,E1,150x200,622 - North St Paul-Maplewood,18,6/19/2017 0:00,2,10 x 15,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Den, Work Shop, Sun Room, Foyer, Spa or Sauna Room, Deck","Asphalt Shingles, Pitched, Age Over 8 Years",Main,No,"",18,"Attached Garage, Driveway - Concrete, Driveway - Asphalt, Garage Door Opener",1720,2247,Main,18 x 22,2250,2017,2695,"",1974,Residential-Single,(SF) One Story,0.689,Central,"Range, Microwave, Dishwasher, Refrigerator, Tankless Water  Heater, Water Softener - Owned","","Lower Level, Family Room",31 x 19,Vinyl,Lower,Main,12 x 10,"Eat In Kitchen, Kitchen/Dining Room, Living/Dining Room","Full, Finished (Livable), Concrete Block",1,0,0,1,SF,2,"Main Floor Full Bath, Master Walk-Thru, 3/4 Basement",12 x 15,Main,11 x 14,Main,11 x 13,Main,"","",3,975,Not Assumable,0,No,3
34,RMLS,9777,9777 N 5th Street Ln,5th Street,55042,MN,LELM - Lake Elmo,320000,10/6/2017 0:00,325990,Exclusive Right,343645,1159,"",A4,36X32,834 - Stillwater,39,11/14/2017 0:00,1,8.3X11.5,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, , Recreation Room, Loft, Laundry, Deck, Pantry (Walk-In)","Asphalt Shingles, Pitched, Age 8 Years or Less",Main,No,None,19,"Attached Garage, Driveway - Asphalt, Garage Door Opener",1807,222,"","",222,2017,2257,"",2017,Residential-Multi-Family,(TH) Side x Side,0.04,Central,"Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, Air-To-Air Exchanger","","Main Level, Lower Level, Great Room, Loft",31.2X14.4,"Brick/Stone, Fiber Board",Basement,Main,7.9X14.6,"Informal Dining Room, Eat In Kitchen","Finished (Livable), Day/Lookout Windows, Poured Concrete",1,2,0,1,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , Upper Level 3/4 Bath, Private Master, 3/4 Master, 1/2 Basement, Basement",12.4X14.7,Upper,12.1X11.1,Upper,12.1X11,Upper,"","",3,450,"",225,No,0
35,RMLS,9821,9821 N 5th Street Ln,5th Street,55042,MN,LELM - Lake Elmo,310000,9/2/2017 0:00,328663,Exclusive Right,328663,1159,"Privacy, Partial",A4,36X32,834 - Stillwater,38,10/10/2017 0:00,1,8.3X11.5,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, , Loft, Laundry, Deck, Pantry (Walk-In), Unfinished","Asphalt Shingles, Pitched, Age 8 Years or Less",Main,No,None,38,"Attached Garage, Garage Door Opener, Driveway - Asphalt",1807,0,"","",0,2017,1807,"",2017,Residential-Multi-Family,(TH) Side x Side,0.04,Central,"Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, Air-To-Air Exchanger","","Main Level, Great Room, Loft",13.5X14.3,"Brick/Stone, Fiber Board",Main,Main,7.9X14.6,"Informal Dining Room, Breakfast Area",None,1,1,0,1,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Upper Level 3/4 Bath, Private Master, 3/4 Master, Basement, Rough In",12.4X14.7,Upper,12.1X11.1,Upper,12.1X11,Upper,"","",3,0,"",225,No,0
36,RMLS,5811,5811 N Hytrail Ave N,Hytrail,55042,MN,LELM - Lake Elmo,315000,7/26/2017 0:00,329900,Exclusive Right,329900,1272,"",D3,125X361,832 - Mahtomedi,8,8/3/2017 0:00,1,11X10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Fifth (5th) Bedroom","Asphalt Shingles, Age 8 Years or Less",Upper,No,"",8,"Attached Garage, Driveway - Asphalt",1272,3102,Upper,20X14,3500,2017,2312,"",1978,Residential-Single,(SF) Split Entry (Bi-Level),1.025,Central,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned","",Lower Level,25X14,"Metal, Vinyl",Lower,Upper,11X11,Kitchen/Dining Room,"Full, Finished (Livable), Day/Lookout Windows",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",13X11,Upper,11X10,Upper,10X9,Upper,15X13,Lower,5,1040,"",0,Unknown,398
37,RMLS,2816,2816 Inwood Ave N,Inwood,55042,MN,LELM - Lake Elmo,325000,4/17/2017 0:00,329900,Exclusive Right,329900,855,"",E1,160x449x186x533,622 - North St Paul-Maplewood,55,6/12/2017 0:00,1,16x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Foyer, Laundry, Master Bath, Deck","Asphalt Shingles, Pitched",Upper,No,"",55,"Attached Garage, Detached Garage, Garage Door Opener",1640,3174,Upper,19x14,3174,2017,2080,"",1987,Residential-Single,(SF) Four or More Level Split,1.83,Central,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Disposal","",Lower Level,19x10,Vinyl,Lower,Upper,9x7,Informal Dining Room,"Full, Finished (Livable), Day/Lookout Windows, Concrete Block",1,1,0,1,SF,3,"Upper Level Full Bath , Private Master, 3/4 Master, 1/2 Basement",19x12,Upper,14x9,Upper,11x10,Upper,13x12,Lower,4,440,"",0,No,0
38,RMLS,8875,8875 42nd St N,42nd,55042,MN,LELM - Lake Elmo,324000,5/17/2017 0:00,330000,Exclusive Right,330000,1064,"",E4,92x351x164x353,834 - Stillwater,54,7/10/2017 0:00,1,11x14.6,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Laundry, Recreation Room",Asphalt Shingles,Main,No,"",54,Attached Garage,1808,2560,Main,13x14,2560,2017,2108,"",1979,Residential-Single,(SF) One 1/2 Stories,1.04,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer","",Main Level,12.6x17.6,Vinyl,Main,Main,9x14.6,Informal Dining Room,Full,1,0,0,1,SF,2,"Main Floor 3/4 Bath, Upper Level Full Bath",16x12.5,Upper,14x9.5,Upper,12x9.6,Upper,13x11.7,Main,4,300,Not Assumable,0,No,0
39,RMLS,8014,8014 Hidden Bay Trl N,Hidden Bay,55042,MN,LELM - Lake Elmo,335000,5/15/2017 0:00,335000,Exclusive Right,345000,1388,"",D4,130x334x60x355,622 - North St Paul-Maplewood,59,7/13/2017 0:00,2,16x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Foyer, Laundry, Game Room","Asphalt Shingles, Pitched, Age 8 Years or Less",Main,No,None,42,"Attached Garage, Driveway - Asphalt, Garage Door Opener",1388,3051,Main,29x21,3054,2017,2678,"",1971,Residential-Single,(SF) Split Entry (Bi-Level),0.73,Central,"Cooktop, Wall Oven, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned","","Lower Level, Family Room",20x19,Wood,Lower,Main,12x12,"Separate/Formal Dining Room, Eat In Kitchen, Breakfast Area","Walkout, Full, Finished (Livable)",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",16x13,Main,12x10,Main,12x11,Lower,11x9,Lower,4,1290,Not Assumable,0,No,3
40,RMLS,8320,8320 Lake Jane Trl N,Lake Jane,55042,MN,LELM - Lake Elmo,364900,6/23/2017 0:00,349900,Exclusive Right,349900,1172,"",E4,Irregular,834 - Stillwater,20,7/13/2017 0:00,1,10x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Three Season Porch, Informal Dining Room, Hobby Room, Amusement Room, Work Shop, Deck",Asphalt Shingles,Main,No,None,20,"Attached Garage, Driveway - Asphalt, Garage Door Opener, Other",2090,2750,Main,20x13,2750,2017,2641,"",1977,Residential-Single,(SF) Two Stories,1.12,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Central Vacuum, Furnace Humidifier","","Main Level, Lower Level",23x11,"Brick/Stone, Fiber Board",Main,Main,12x12,"Separate/Formal Dining Room, Informal Dining Room","Walkout, Finished (Livable), Concrete Block",1,1,0,1,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, 3/4 Master",14x14,Upper,13x11,Upper,12x11,Upper,11x10,Upper,4,551,"",0,No,0
41,RMLS,5231,5231 Hilltop Ave N,Hilltop,55042,MN,LELM - Lake Elmo,380000,7/5/2017 0:00,380000,Exclusive Right,380000,1176,"",D3,Irregular,622 - North St Paul-Maplewood,0,7/5/2017 0:00,1,"","Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","","",No,"",0,"Attached Garage, Driveway - Concrete, Garage Door Opener",2542,4238,"","",4238,2017,3342,"",1978,Residential-Single,(SF) Two Stories,1.11,Central,"","","","",Shakes,"","","","","Walkout, Finished (Livable), Partial Finished",1,0,1,2,SF,4,"","","","","","","","","",4,800,"",0,No,0
42,RMLS,12521,12521 Marquess Way N,Marquess,55042,MN,LELM - Lake Elmo,385000,3/8/2017 0:00,380000,Exclusive Right,380000,1012,Wood,C3,-,834 - Stillwater,6,3/14/2017 0:00,1,13x21,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Deck","Asphalt Shingles, Age Over 8 Years",Main,No,"",6,"Attached Garage, Driveway - Asphalt",2094,3069,"","",3069,2016,2094,"",2002,Residential-Single,(SF) Two Stories,0.26,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned","",Main Level,13x24,"Vinyl, Brick/Stone",Main,Main,11x12,"Separate/Formal Dining Room, Informal Dining Room, Eat In Kitchen, Kitchen/Dining Room","Full, Sump Pump, Day/Lookout Windows, Egress Windows, Concrete Block, Unfinished",2,1,0,0,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, Bathroom Ensuite, Basement, Rough In, Separate Tub & Shower",17x13,Upper,12x12,Upper,12x11,Upper,10x9,Upper,4,0,"",450,Unknown,0
43,RMLS,8877,8877 Upper 9th Pl N,Upper 9th,55042,MN,LELM - Lake Elmo,381970,10/11/2017 0:00,381505,Exclusive Right,381505,980,"Wood, Privacy, Partial",E3,36x130x38x130,622 - North St Paul-Maplewood,0,10/11/2017 0:00,1,13x13,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Laundry, Loft, Foyer, Sun Room","Asphalt Shingles, Pitched, Age 8 Years or Less",Main,No,"",0,"Attached Garage, Driveway - Asphalt, Garage Door Opener",2200,0,"","",0,2017,2200,"",2017,Residential-Single,(TH) Detached,0.113,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Water Softener - Owned, Disposal","","Main Level, Family Room",14x18,"Shakes, Brick/Stone, Cement Board",Main,Main,10x15,Informal Dining Room,Slab,1,1,0,1,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Upper Level 3/4 Bath, Private Master",14 x 14,Upper,11 x 12,Upper,10 x 12,Upper,"","",3,0,"",125,No,0
44,RMLS,11750,11750 Little Bluestem Ct N,Little Bluestem,55042,MN,LELM - Lake Elmo,375000,7/9/2017 0:00,383000,Exclusive Right,400000,1568,"",C4,-,834 - Stillwater,71,9/18/2017 0:00,1,13x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, , Sun Room, Loft, Laundry",Asphalt Shingles,Main,No,"",31,"Attached Garage, Driveway - Asphalt, Unassigned, Garage Door Opener",2272,2664,Main,21x14,2664,2017,2272,"",2003,Residential-Single,(TH) Side x Side,0.084,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Air-To-Air Exchanger","","2 Story/High/Vaulted Ceilings, Great Room, Loft","","Metal, Vinyl","",Main,12x10,Living/Dining Room,"Full, Drain Tiled, Sump Pump, Egress Windows, Poured Concrete, Unfinished",2,1,0,0,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Full Master, Walk-In Shower, Rough In, Separate Tub & Shower, Whirlpool",14x14,Main,14x12,Upper,12x11,Upper,"","",3,0,"",253,Unknown,3
45,RMLS,11722,11722 32nd St N,32nd,55042,MN,LELM - Lake Elmo,380000,5/11/2017 0:00,384900,Exclusive Right,384900,1124,None,C1,65x141x65x133,834 - Stillwater,14,5/25/2017 0:00,1,12x15,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Office, Great Room, Laundry","Pitched, Age 8 Years or Less",Main,No,None,14,"Attached Garage, Driveway - Asphalt",2437,184,"","",184,2017,2437,"",2017,Residential-Single,(SF) Two Stories,0.21,Central,"Range, Microwave, Dishwasher, Refrigerator, Air-To-Air Exchanger","",Great Room,"","Vinyl, Brick/Stone","",Main,11x15,"Informal Dining Room, Eat In Kitchen","Walkout, Drainage System, Sump Pump, Concrete Block, Unfinished",2,1,0,0,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, Separate Tub & Shower",18x15,Upper,11x10,Upper,13x12,Upper,10x12,Upper,4,0,Not Assumable,120,No,0
46,RMLS,11614,11614 32nd St N,32nd,55042,MN,LELM - Lake Elmo,389900,4/29/2017 0:00,389900,Exclusive Right,394900,1124,None,C1,65x130,834 - Stillwater,72,7/10/2017 0:00,1,12.3x15,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Great Room, Office, Laundry","Pitched, Age 8 Years or Less",Main,No,None,33,Attached Garage,2428,184,"","",184,2017,2428,"",2017,Residential-Single,(SF) Two Stories,0.19,Central,"Range, Microwave, Dishwasher, Refrigerator, Air-To-Air Exchanger","",Great Room,"","Shakes, Vinyl, Brick/Stone","",Main,11.1x15,"Informal Dining Room, Eat In Kitchen","Walkout, Drain Tiled",2,1,0,0,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, Rough In",18x15.1,Upper,11x10.8,Upper,13.4x12.6,Upper,10.9x12.6,Upper,4,0,Not Assumable,125,No,0
47,RMLS,5291,5291 Marquess Trl N,Marquess,55042,MN,LELM - Lake Elmo,382500,9/12/2017 0:00,390000,Exclusive Right,400000,1240,None,C3,145X116X143X73,834 - Stillwater,27,10/9/2017 0:00,1,16x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Asphalt Shingles, Age 8 Years or Less",Main,No,None,15,"Attached Garage, Driveway - Asphalt",2304,3258,Main,14x12,3258,2017,2304,"",2002,Residential-Single,(SF) Two Stories,0.31,Central,"Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Water Softener - Owned, Disposal, Electronic Air Filter, Air-To-Air Exchanger","",Main Level,14x12,Vinyl,Main,Main,12x12,"Separate/Formal Dining Room, Eat In Kitchen","Full, Sump Pump, Day/Lookout Windows, Egress Windows, Unfinished",2,1,0,0,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Full Master, Bathroom Ensuite, Walk-In Shower, Rough In, Separate Tub & Shower",16x14,Upper,14x11,Upper,13x13,Upper,12x12,Upper,4,0,Not Assumable,450,No,0
48,RMLS,11066,11066 11th St N,11th,55042,MN,LELM - Lake Elmo,386000,4/13/2017 0:00,392500,Exclusive Right,392500,1106,"",B3,1.5 ACRE,834 - Stillwater,26,5/9/2017 0:00,1,12 x  9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Informal Dining Room, Office","",Main,No,"",26,"Attached Garage, Garage Door Opener",1930,3238,Main,14 x 15,3238,2017,2730,"",1990,Residential-Single,(SF) Two Stories,1.5,Central,"Microwave, Exhaust Fan/Hood, Dishwasher, Disposal","",Main Level,21 x 13,"Vinyl, Brick/Stone",Main,Main,12 x 10,"Separate/Formal Dining Room, Eat In Kitchen","Full, Drain Tiled",2,1,0,0,SF,3,"Main Floor 1/2 Bath, Full Master, Whirlpool",18 x 13,Upper,11 x 11,Upper,10 x  9,Upper,12x25,Lower,3,800,"",0,Unknown,0
49,RMLS,11758,11758 32nd St N,32nd,55042,MN,LELM - Lake Elmo,394900,7/14/2017 0:00,394900,Exclusive Right,419900,1295,None,C1,77x148x65x149,834 - Stillwater,66,9/18/2017 0:00,1,12.4x18,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Great Room, Office, Mud Room, Laundry","Pitched, Age 8 Years or Less",Main,No,"",27,"Attached Garage, Driveway - Asphalt",2768,184,"","",184,2017,2768,"",2017,Residential-Single,(SF) Two Stories,0.24,Central,"Range, Microwave, Dishwasher, Refrigerator, Air-To-Air Exchanger","","","","Vinyl, Brick/Stone","",Main,11.7x16,Informal Dining Room,"Walkout, Drain Tiled, Concrete Block",2,1,0,0,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, Rough In",18x15.3,Upper,11x11.8,Upper,11.6x12.1,Upper,11.6x12.1,Upper,4,0,Not Assumable,125,No,0
50,RMLS,5079,5079 Marquess Trail Cir N,Marquess Trail,55042,MN,LELM - Lake Elmo,394900,6/16/2017 0:00,394900,Exclusive Right,424900,1250,"",C3,55x151x172x152,834 - Stillwater,146,11/9/2017 0:00,1,20x16,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Recreation Room","Asphalt Shingles, Age 8 Years or Less",Main,No,"",27,"Attached Garage, Insulated Garage, Driveway - Asphalt, Garage Door Opener",2500,3699,Main,14x12,3702,2017,3200,"",2001,Residential-Single,(SF) Two Stories,0.383,Central,"","",Main Level,16x12,"Metal, Vinyl, Brick/Stone",Main,Main,13x12,"Informal Dining Room, Eat In Kitchen, Kitchen/Dining Room","Full, Finished (Livable), Drain Tiled, Sump Pump, Day/Lookout Windows, Concrete Block",2,1,0,0,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, Separate Tub & Shower, Whirlpool",17x15,Upper,13x13,Upper,13x12,Upper,12x12,Upper,4,700,"",450,Unknown,3
